webpageID,labels,ac,access,accessories,add,ads,advantage,apply,atom,available,back,balance,battery,bit,business,buy,call,card,cart,celeron,center,chat,choose,click,cloud,cm,code,com,community,compliance,contact,core,credit,customer,customers,customize,data,date,day,days,dbc,design,desktop,display,double,drive,drives,dual,email,emails,energy,english,enterprise,environment,environmental,except,extra,factor,features,financing,fips,form,free,full,gb,gen,generation,get,ghz,gif,graphics,hard,hardware,hd,height,help,high,home,includes,information,inside,inspiron,integrated,intel,issues,itanium,keyboard,kg,laptop,latitude,law,lbs,learn,legal,logo,low,make,management,md,member,memory,microsoft,mm,mo,monthly,nd,network,networking,new,offers,one,operating,optional,options,optiplex,order,page,payment,pdf,pentium,performance,plus,port,ports,power,poweredge,precision,premier,price,privacy,pro,processor,product,products,professional,promotional,prosupport,protection,purchase,purchases,read,reader,register,regulatory,remote,return,rewards,sale,savings,security,see,separately,series,server,servers,service,services,ship,shipping,ships,shop,sign,site,small,smart,software,solutions,starting,statement,storage,support,system,systems,tb,technology,terms,th,time,tm,top,total,touch,trademarks,us,usb,used,using,valid,via,video,view,vpro,warranty,weight,windows,wireless,work,wyse,xeon,xps,year
042923_,desktops,0.0,7.0,4.0,109.0,2.0,78.0,73.0,2.0,38.0,221.0,2.0,0.0,36.0,248.0,77.0,2.0,17.0,72.0,2.0,0.0,5.0,84.0,1.0,0.0,222.0,73.0,37.0,3.0,37.0,2.0,195.0,148.0,1.0,1.0,76.0,11.0,1.0,109.0,12.0,2.0,9.0,9.0,36.0,73.0,182.0,2.0,2.0,1.0,2.0,72.0,72.0,0.0,38.0,72.0,1.0,2.0,170.0,5.0,74.0,2.0,173.0,187.0,144.0,247.0,44.0,76.0,223.0,36.0,1.0,35.0,100.0,39.0,0.0,290.0,83.0,1.0,72.0,46.0,1.0,9.0,0.0,21.0,161.0,1.0,2.0,48.0,74.0,0.0,0.0,37.0,74.0,0.0,2.0,3.0,72.0,2.0,7.0,0.0,73.0,143.0,45.0,109.0,72.0,2.0,73.0,1.0,0.0,14.0,2.0,2.0,9.0,43.0,8.0,45.0,72.0,37.0,2.0,0.0,2.0,10.0,3.0,38.0,21.0,41.0,0.0,0.0,0.0,145.0,2.0,38.0,156.0,38.0,3.0,116.0,1.0,1.0,7.0,2.0,76.0,1.0,3.0,73.0,46.0,37.0,15.0,228.0,2.0,73.0,9.0,36.0,2.0,1.0,0.0,0.0,74.0,4.0,1.0,74.0,72.0,2.0,1.0,1.0,152.0,102.0,1.0,2.0,73.0,2.0,2.0,11.0,11.0,1.0,9.0,3.0,4.0,120.0,1.0,172.0,15.0,72.0,0.0,3.0,1.0,116.0,2.0,74.0,2.0,2.0,2.0,0.0,3.0,10.0,75.0,155.0,47.0,2.0,0.0,3.0,0.0,36.0
042998_,all-products,0.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,10.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,7.0,1.0,1.0,3.0,0.0,3.0,6.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0
043047_,deals,0.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,10.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
043068_,document_,0.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,16.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
043093_,laptops,4.0,3.0,2.0,0.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,6.0,0.0,7.0,0.0,3.0,4.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,9.0,1.0,0.0,2.0,2.0,5.0,0.0,7.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,6.0,5.0,0.0,3.0,2.0,1.0,1.0,1.0,9.0,0.0,7.0,23.0,3.0,2.0,2.0,1.0,5.0,16.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,5.0,2.0,3.0,1.0,1.0,0.0,5.0,3.0,11.0,9.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,14.0,6.0,2.0,0.0,5.0,4.0,1.0,1.0,21.0,11.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,7.0,2.0,1.0,6.0,8.0,3.0,0.0,3.0,0.0,0.0
043200_,unkowntype_,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
043237_,desktops,0.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,2.0,1.0,3.0,3.0,2.0,8.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,3.0,8.0,1.0,1.0,6.0,7.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,10.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,10.0,0.0,2.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,7.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0,7.0,5.0,35.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,1.0,7.0,3.0,1.0,0.0,0.0,8.0,3.0,6.0,9.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,9.0,16.0,1.0,1.0,0.0,3.0,1.0,3.0,7.0,2.0,3.0,3.0,0.0,2.0,0.0,9.0,10.0,6.0,0.0,2.0,4.0,0.0,2.0,16.0,6.0,1.0,0.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,7.0
043246_,laptops,1.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,7.0,9.0,0.0,8.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,24.0,2.0,0.0,0.0,3.0,11.0,3.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,4.0,1.0,5.0,0.0,8.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,8.0,10.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,17.0,1.0,4.0,0.0,2.0,9.0,16.0,3.0,19.0,3.0,2.0,2.0,2.0,8.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,6.0,2.0,0.0,3.0,1.0,0.0,8.0,7.0,4.0,2.0,1.0,8.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0,4.0,0.0,1.0,8.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,5.0,3.0,0.0,4.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,3.0,4.0,14.0,15.0,2.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,9.0,3.0,3.0,8.0,2.0,2.0,3.0,1.0,0.0,1.0,7.0,0.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,1.0,4.0,2.0,1.0,6.0,14.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,7.0,2.0,11.0,5.0,2.0,0.0,3.0,0.0,5.0
043252_,document_,0.0,0.0,1.0,0.0,0.0,12.0,5.0,0.0,10.0,4.0,7.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,1.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,77.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043271_,desktops,0.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,11.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,12.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,9.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,14.0,0.0,1.0,6.0,0.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,0.0,11.0,0.0,2.0,2.0,1.0,9.0,0.0,2.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,14.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,2.0
043305_,laptops,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,11.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
043315_,desktops,0.0,4.0,2.0,3.0,2.0,8.0,2.0,2.0,2.0,9.0,2.0,1.0,1.0,10.0,1.0,2.0,5.0,1.0,2.0,0.0,5.0,13.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,5.0,6.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,7.0,3.0,2.0,7.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,1.0,1.0,9.0,2.0,1.0,7.0,5.0,4.0,6.0,2.0,14.0,1.0,1.0,2.0,3.0,9.0,6.0,1.0,14.0,5.0,2.0,7.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,9.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,0.0,14.0,15.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,16.0,6.0,0.0,3.0,2.0,4.0,2.0,4.0,2.0,14.0,1.0,5.0,3.0,1.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,8.0,7.0,1.0,0.0,3.0,0.0,2.0
043334_,laptops,10.0,1.0,5.0,9.0,2.0,12.0,7.0,2.0,5.0,23.0,2.0,12.0,3.0,33.0,6.0,2.0,11.0,6.0,2.0,0.0,5.0,6.0,1.0,1.0,3.0,7.0,1.0,3.0,3.0,1.0,16.0,16.0,1.0,1.0,7.0,19.0,1.0,7.0,8.0,2.0,4.0,1.0,3.0,7.0,13.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,1.0,1.0,0.0,6.0,8.0,3.0,2.0,27.0,2.0,25.0,4.0,9.0,25.0,2.0,1.0,0.0,4.0,3.0,1.0,4.0,7.0,3.0,6.0,3.0,1.0,9.0,0.0,0.0,26.0,1.0,2.0,5.0,4.0,13.0,41.0,1.0,4.0,3.0,2.0,3.0,9.0,2.0,0.0,0.0,7.0,17.0,0.0,12.0,6.0,2.0,7.0,1.0,0.0,11.0,2.0,2.0,2.0,14.0,6.0,0.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,14.0,0.0,1.0,0.0,13.0,2.0,12.0,13.0,7.0,3.0,0.0,1.0,1.0,19.0,2.0,10.0,1.0,5.0,7.0,11.0,3.0,20.0,30.0,2.0,7.0,8.0,3.0,2.0,22.0,0.0,0.0,8.0,4.0,1.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,3.0,7.0,4.0,0.0,0.0,4.0,4.0,13.0,1.0,15.0,20.0,6.0,6.0,3.0,1.0,12.0,2.0,8.0,2.0,2.0,0.0,0.0,5.0,2.0,6.0,10.0,9.0,10.0,0.0,3.0,0.0,6.0
043351_,document_,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
043427_,laptops,1.0,2.0,8.0,1.0,2.0,7.0,2.0,2.0,5.0,8.0,2.0,7.0,1.0,12.0,1.0,2.0,6.0,1.0,2.0,0.0,5.0,7.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,8.0,3.0,7.0,2.0,3.0,1.0,0.0,12.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,9.0,1.0,2.0,1.0,1.0,9.0,0.0,0.0,16.0,1.0,2.0,5.0,2.0,6.0,8.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,5.0,1.0,3.0,1.0,13.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,7.0,7.0,0.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,8.0,2.0,5.0,1.0,16.0,15.0,2.0,2.0,4.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,8.0,3.0,0.0,0.0,3.0,4.0,1.0,1.0,5.0,17.0,1.0,7.0,3.0,2.0,6.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,8.0,2.0,0.0,3.0,0.0,2.0
043428_,all-products,0.0,0.0,4.0,0.0,2.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,2.0,0.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
